tconst,titleType,title,year,runtimeMinutes,genres,averageRating,actors,directors,combined_features
tt0490079,movie,Aristide and the Endless Revolution,2005,84.0,['Documentary'],8.0,['Ross Douglas'],['Nicolas Rossier'],Aristide and the Endless Revolution Documentary Nicolas Rossier Ross Douglas
tt1217282,movie,One Fast Move or I'm Gone: Kerouac's Big Sur,2008,98.0,"['Documentary', 'Music']",8.0,[],['Curt Worden'],One Fast Move or I'm Gone: Kerouac's Big Sur Documentary Music Curt Worden 
tt0816146,movie,Cross Eyed,2006,96.0,['Comedy'],8.0,"['Youssef Kerkour', 'Adam Jones', 'Justin Lane', 'Adam Lamas', 'Art Powers', ""Denis O'Connor"", 'Eddie McGhie']",['Adam Jones'],Cross Eyed Comedy Adam Jones Youssef Kerkour Adam Jones Justin Lane Adam Lamas Art Powers Denis O'Connor Eddie McGhie
tt0411536,movie,Jazz,1992,95.0,['Drama'],8.0,"['Rolandas Kazlas', 'Dainius Kazlauskas', 'Kestutis Stasys Jakstas', 'Liubomiras Laucevicius', 'Vytautas Paukste']",['Raimundas Banionis'],Jazz Drama Raimundas Banionis Rolandas Kazlas Dainius Kazlauskas Kestutis Stasys Jakstas Liubomiras Laucevicius Vytautas Paukste
tt0220832,movie,Vaastav: The Reality,1999,145.0,"['Action', 'Crime', 'Drama']",8.0,"['Sanjay Dutt', 'Sanjay Narvekar', 'Deepak Tijori', 'Shivaji Satam', 'Mohnish Behl', 'Paresh Rawal', 'Mohan Joshi']",['Mahesh Manjrekar'],Vaastav: The Reality Action Crime Drama Mahesh Manjrekar Sanjay Dutt Sanjay Narvekar Deepak Tijori Shivaji Satam Mohnish Behl Paresh Rawal Mohan Joshi
tt0094625,movie,Akira,1988,124.0,"['Animation', 'Drama', 'Fantasy']",8.0,"['Mitsuo Iwata', 'Nozomu Sasaki', 'Tesshô Genda', 'Hiroshi Ôtake', 'Kôichi Kitamura', 'Kôichi Kitamura', 'Michihiro Ikemizu', 'Michihiro Ikemizu', 'Masaaki Ôkura', 'Tarô Arakawa', 'Tarô Arakawa', 'Tarô Arakawa']",['Katsuhiro Ôtomo'],Akira Animation Drama Fantasy Katsuhiro Ôtomo Mitsuo Iwata Nozomu Sasaki Tesshô Genda Hiroshi Ôtake Kôichi Kitamura Kôichi Kitamura Michihiro Ikemizu Michihiro Ikemizu Masaaki Ôkura Tarô Arakawa Tarô Arakawa Tarô Arakawa
tt0411447,movie,The Great Year,2004,46.0,['Documentary'],8.0,"['Charles Howerton', 'Harvey Jason', 'Victor Raider-Wexler']",['Robert Ballo'],The Great Year Documentary Robert Ballo Charles Howerton Harvey Jason Victor Raider-Wexler
tt0277793,movie,Lavina,1982,153.0,"['Adventure', 'Drama']",8.0,"['Veliko Stoianov', 'Lyuben Chatalov', 'Stefan Stefanov', 'Todor Nikolov', 'Bogumil Atanasov', 'Pavel Poppandov', 'Ognyan Kupenov', 'Trayan Yankov']","['Irina Aktasheva', 'Hristo Piskov']",Lavina Adventure Drama Irina Aktasheva Hristo Piskov Veliko Stoianov Lyuben Chatalov Stefan Stefanov Todor Nikolov Bogumil Atanasov Pavel Poppandov Ognyan Kupenov Trayan Yankov
tt0491082,movie,Nola,2006,,['Drama'],8.0,"['Keithian D. Sammons', 'J. Todd Smith', 'Harry Boileau', 'James T. Bruce IV']",['Harold Sylvester'],Nola Drama Harold Sylvester Keithian D. Sammons J. Todd Smith Harry Boileau James T. Bruce IV
tt12123404,movie,No Ideas but in Things:The Composer Alvin Lucier,2012,96.0,['Documentary'],8.0,['Alvin Lucier'],"['Hauke Harder', 'Viola Rusche']",No Ideas but in Things:The Composer Alvin Lucier Documentary Hauke Harder Viola Rusche Alvin Lucier
tt0222959,movie,"The Champions, Part 3: The Final Battle",1986,87.0,['Documentary'],8.0,['Donald Brittain'],['Donald Brittain'],"The Champions, Part 3: The Final Battle Documentary Donald Brittain Donald Brittain"
tt1092018,movie,Mr. Sadman,2009,86.0,"['Comedy', 'Drama']",8.0,"['Qaid Al-Nomani', 'Scoot McNairy', 'Rudy Ramos', 'Tim Kang', 'Cameron Bender', 'Ricky Harris', 'Jordan Boggess']",['Patrick Epino'],Mr. Sadman Comedy Drama Patrick Epino Qaid Al-Nomani Scoot McNairy Rudy Ramos Tim Kang Cameron Bender Ricky Harris Jordan Boggess
tt0226618,movie,A Web of War,1996,51.0,"['Documentary', 'War']",8.0,"['Terence McKenna', 'Andreas Apergis']",['Brian McKenna'],A Web of War Documentary War Brian McKenna Terence McKenna Andreas Apergis
tt0493393,movie,Ashes and Snow,2005,62.0,"['Documentary', 'Drama']",8.0,"['Laurence Fishburne', 'Enrique Rocha', 'Ken Watanabe']",['Gregory Colbert'],Ashes and Snow Documentary Drama Gregory Colbert Laurence Fishburne Enrique Rocha Ken Watanabe
tt0814275,movie,The Power of Community: How Cuba Survived Peak Oil,2006,53.0,['Documentary'],8.0,['Bruce Cromer'],['Faith Morgan'],The Power of Community: How Cuba Survived Peak Oil Documentary Faith Morgan Bruce Cromer
tt1207741,movie,Qadir - An Afghan Ulysses,2008,79.0,['Documentary'],8.0,[],['Anneta Papathanasiou'],Qadir - An Afghan Ulysses Documentary Anneta Papathanasiou 
tt0109117,movie,Andaz Apna Apna,1994,160.0,"['Action', 'Comedy', 'Romance']",8.0,"['Aamir Khan', 'Salman Khan', 'Paresh Rawal', 'Paresh Rawal', 'Shakti Kapoor', 'Shehzad Khan', 'Viju Khote', 'Deven Verma', 'Jagdeep']",['Rajkumar Santoshi'],Andaz Apna Apna Action Comedy Romance Rajkumar Santoshi Aamir Khan Salman Khan Paresh Rawal Paresh Rawal Shakti Kapoor Shehzad Khan Viju Khote Deven Verma Jagdeep
tt0226138,movie,Middletown,1996,48.0,[],8.0,"['Philip Botti', 'Lou Fulgoni', 'Ray Fulgoni', 'Jimmy Pawlak', 'B.J. Sage', 'Scott Wolfe']",['Philip Botti'],Middletown  Philip Botti Philip Botti Lou Fulgoni Ray Fulgoni Jimmy Pawlak B.J. Sage Scott Wolfe
tt0814117,movie,The Gay Marriage Thing,2005,47.0,['Documentary'],8.0,[],['Stephanie Higgins'],The Gay Marriage Thing Documentary Stephanie Higgins 
tt0097381,movie,Fragments of Isabella,1989,,[],8.0,[],"[""Ronan O'Leary""]",Fragments of Isabella  Ronan O'Leary 
tt0120415,movie,Une saison au paradis,1996,112.0,['Documentary'],8.0,[],['Richard Dindo'],Une saison au paradis Documentary Richard Dindo 
tt0410165,movie,The Kiss That Would Last a Billion Years,2003,55.0,['Documentary'],8.0,[],"['Leon Giesen', 'Marcel Prins']",The Kiss That Would Last a Billion Years Documentary Leon Giesen Marcel Prins 
tt0273451,movie,Baginda,1997,100.0,"['Comedy', 'Drama', 'Family']",8.0,"['Jalaluddin Hassan', 'Jalil Hamid', 'Khaeryll Benjamin', 'Jaafar Onn', 'Chef Wan']",['Aziz M. Osman'],Baginda Comedy Drama Family Aziz M. Osman Jalaluddin Hassan Jalil Hamid Khaeryll Benjamin Jaafar Onn Chef Wan
tt0377575,movie,C.I.D. Moosa,2003,160.0,"['Action', 'Comedy']",8.0,"['Dileep', 'Ashish Vidyarthi', 'Murali', 'Jagathy Sreekumar', 'Harisree Ashokan', 'Cochin Hanifa', 'Sharat Saxena', 'Captain Raju', 'Salim Kumar']",['Johny Antony'],C.I.D. Moosa Action Comedy Johny Antony Dileep Ashish Vidyarthi Murali Jagathy Sreekumar Harisree Ashokan Cochin Hanifa Sharat Saxena Captain Raju Salim Kumar
tt1096880,movie,Dingding lang ang pagitan,1986,83.0,['Drama'],8.0,"['Orestes Ojeda', 'Albert Eugenio', 'Danny Labra', 'Avel Morado', 'Amparo Marquez']",['Ruben Abalos'],Dingding lang ang pagitan Drama Ruben Abalos Orestes Ojeda Albert Eugenio Danny Labra Avel Morado Amparo Marquez
tt0377643,movie,Chinthavishtayaya Shyamala,1998,158.0,"['Comedy', 'Drama']",8.0,"['Sreenivasan', 'Thilakan', 'Innocent Vareed Thekkethala', 'Nedumudi Venu', 'Sudheesh', 'Siddique', 'Mammukoya', 'Augustine']",['Sreenivasan'],Chinthavishtayaya Shyamala Comedy Drama Sreenivasan Sreenivasan Thilakan Innocent Vareed Thekkethala Nedumudi Venu Sudheesh Siddique Mammukoya Augustine
tt0109169,movie,Attwengerfilm,1995,87.0,['Documentary'],8.0,[],"['Markus Binder', 'Hans Peter Falkner', 'Florian Flicker', 'Wolfgang Murnberger']",Attwengerfilm Documentary Markus Binder Hans Peter Falkner Florian Flicker Wolfgang Murnberger 
tt0408085,movie,Parallel Lines,2004,98.0,['Documentary'],8.0,[],['Nina Davenport'],Parallel Lines Documentary Nina Davenport 
tt0408027,movie,Nagbibinata,1998,120.0,['Comedy'],8.0,"['Patrick Garcia', 'Kristopher Peralta', 'John Lloyd Cruz', 'Marc Solis', 'Baron Geisler']",['Jose Javier Reyes'],Nagbibinata Comedy Jose Javier Reyes Patrick Garcia Kristopher Peralta John Lloyd Cruz Marc Solis Baron Geisler
tt1208673,movie,Kapitan Eddie Set: Mad Killer of Cavite,1974,,['Action'],8.0,"['Ramon Revilla', 'Ramon Revilla', 'Mario Montenegro', 'Luis Gonzales', 'Ric Rodrigo', 'Van De Leon', 'Nick Romano', 'Michael Murray', 'Al Dayot']",['Jose Yandoc'],Kapitan Eddie Set: Mad Killer of Cavite Action Jose Yandoc Ramon Revilla Ramon Revilla Mario Montenegro Luis Gonzales Ric Rodrigo Van De Leon Nick Romano Michael Murray Al Dayot
tt0130821,movie,Liars' Dice,1997,,[],8.0,"['Yule Caise', 'Tommy Redmond Hicks', 'Brad Marshland', 'Dean Norris']",['Brad Marshland'],Liars' Dice  Brad Marshland Yule Caise Tommy Redmond Hicks Brad Marshland Dean Norris
tt0094590,movie,Depeche Mode: 101,1989,120.0,"['Documentary', 'Music']",8.0,"['Oliver Chesler', 'Christopher Hardwick', 'Jay Serken']","['David Dawkins', 'Chris Hegedus', 'D.A. Pennebaker']",Depeche Mode: 101 Documentary Music David Dawkins Chris Hegedus D.A. Pennebaker Oliver Chesler Christopher Hardwick Jay Serken
tt0376467,movie,Akin ang puri,1996,,"['Crime', 'Drama']",8.0,"['Ricky Davao', 'Dennis Roldan', 'John Estrada', 'Winston Elizalde', 'Raul Arellano', 'Illac Diaz', 'Sebastian Cordero']",['Toto Natividad'],Akin ang puri Crime Drama Toto Natividad Ricky Davao Dennis Roldan John Estrada Winston Elizalde Raul Arellano Illac Diaz Sebastian Cordero
tt0814342,movie,The Swimmer,2005,70.0,['Drama'],8.0,"['Kyle Summercorn', 'Kevin Rodenas', 'Charlie Mooney', 'Neil Maddison', 'Ben Cramer', 'Adriatik Ragipi', 'Bartek Dyngusiak']","['Ash Mahmood', 'Naeem Mahmood']",The Swimmer Drama Ash Mahmood Naeem Mahmood Kyle Summercorn Kevin Rodenas Charlie Mooney Neil Maddison Ben Cramer Adriatik Ragipi Bartek Dyngusiak
tt0409894,movie,This Year in Czernowitz,2004,134.0,['Documentary'],8.0,[],['Volker Koepp'],This Year in Czernowitz Documentary Volker Koepp 
tt0275416,movie,I Surrender All,2001,117.0,[],8.0,"['Jeff Wilson', 'Lavon Lacey', 'Terrence Gibney', 'Denny Wright', 'Gordon Danniels']",['R. Dave DeJohn'],I Surrender All  R. Dave DeJohn Jeff Wilson Lavon Lacey Terrence Gibney Denny Wright Gordon Danniels
tt1210812,movie,Jazz Is My Religion,2006,,['Documentary'],8.0,[],['Gerard Wessel'],Jazz Is My Religion Documentary Gerard Wessel 
tt0223812,movie,North China Factory,1980,57.0,['Documentary'],8.0,['Donald Sutherland'],"['Tony Ianzelo', 'Boyce Richardson']",North China Factory Documentary Tony Ianzelo Boyce Richardson Donald Sutherland
tt0130752,movie,Gypsy Magic,1997,126.0,"['Comedy', 'Drama']",8.0,"[""Predrag 'Miki' Manojlovic"", 'Antony Zaki', 'Bajram Severdzan', 'Toni Mihajlovski', 'Goran Dodevski', 'Hasan Dzemail', 'Jordanco Cevrevski', 'Saban Bajramovic']",['Stole Popov'],Gypsy Magic Comedy Drama Stole Popov Predrag 'Miki' Manojlovic Antony Zaki Bajram Severdzan Toni Mihajlovski Goran Dodevski Hasan Dzemail Jordanco Cevrevski Saban Bajramovic
tt0492947,movie,"Clear Cut: The Story of Philomath, Oregon",2006,72.0,['Documentary'],8.0,[],['Peter Richardson'],"Clear Cut: The Story of Philomath, Oregon Documentary Peter Richardson "
tt12097340,movie,Do Underground ao Emo,2013,,['Documentary'],8.0,[],['Daniel Ferro'],Do Underground ao Emo Documentary Daniel Ferro 
tt0275175,movie,Aan Paavam,1985,136.0,['Comedy'],8.0,"['Janakaraj', 'Kollangudi Karuppayi', 'Ramesh Khanna', 'Krishnamurthy', 'Meesai Murugesan', 'Omakuchi Narasimhan', 'Pasi Narayanan', 'R. Pandiaraajan', 'Pandiyan', 'V.K. Ramasamy']",['R. Pandiaraajan'],Aan Paavam Comedy R. Pandiaraajan Janakaraj Kollangudi Karuppayi Ramesh Khanna Krishnamurthy Meesai Murugesan Omakuchi Narasimhan Pasi Narayanan R. Pandiaraajan Pandiyan V.K. Ramasamy
tt0225097,movie,The Artist's Journey: Funk Blast,2000,,"['Fantasy', 'Music']",8.0,"['Harry Lennix', 'Tony Wilson']",['Ray Giarratana'],The Artist's Journey: Funk Blast Fantasy Music Ray Giarratana Harry Lennix Tony Wilson
tt0408664,movie,Nobody Knows,2004,141.0,['Drama'],8.0,"['Yûya Yagira', 'Hiei Kimura', 'Kazuyoshi Kushida', 'Sei Hiraizumi', 'Ryô Kase']",['Hirokazu Koreeda'],Nobody Knows Drama Hirokazu Koreeda Yûya Yagira Hiei Kimura Kazuyoshi Kushida Sei Hiraizumi Ryô Kase
tt1093830,movie,Here Is What Is,2007,90.0,['Documentary'],8.0,[],"['Daniel Lanois', 'Adam Samuels', 'Adam CK Vollick']",Here Is What Is Documentary Daniel Lanois Adam Samuels Adam CK Vollick 
tt0408504,movie,Arna's Children,2004,84.0,['Documentary'],8.0,[],"['Danniel Danniel', 'Juliano Mer-Khamis']",Arna's Children Documentary Danniel Danniel Juliano Mer-Khamis 
tt0225518,movie,The Discontents,2004,90.0,['Drama'],8.0,"['Andrew Jackson', 'David Lee Russek', 'Perry King', 'Jay Burnley', 'Paul Darrigo', 'Morgan H Hobbs']",['Andrew Jackson'],The Discontents Drama Andrew Jackson Andrew Jackson David Lee Russek Perry King Jay Burnley Paul Darrigo Morgan H Hobbs
tt0225606,movie,Ellen's Story,1992,48.0,[],8.0,[],['Robert A. Duncan'],Ellen's Story  Robert A. Duncan 
tt0403713,movie,Yugpurush Dr. Babasaheb Ambedkar,1993,,[],8.0,,,Yugpurush Dr. Babasaheb Ambedkar   
tt0403705,movie,Yuddhakanda,1989,146.0,[],8.0,"['V. Ravichandran', 'Devaraj', 'Shashikumar', 'Jaggesh', 'Ramakrishna', 'Manjunath Nayaker', 'T.N. Balakrishna', 'Srinivasa Murthy', 'Avinash']",['K.V. Raju'],Yuddhakanda  K.V. Raju V. Ravichandran Devaraj Shashikumar Jaggesh Ramakrishna Manjunath Nayaker T.N. Balakrishna Srinivasa Murthy Avinash
tt0403462,movie,Route 181: Fragments of a Journey in Palestine-Israel,2003,270.0,['Documentary'],8.0,[],"['Michel Khleifi', 'Eyal Sivan']",Route 181: Fragments of a Journey in Palestine-Israel Documentary Michel Khleifi Eyal Sivan 
tt0133162,movie,Some Birds Can't Fly,1997,90.0,['Drama'],8.0,"[""Velimir 'Bata' Zivojinovic"", 'Miodrag Krivokapic', 'Petar Kralj', 'Selimir Tosic', ""Mihajlo 'Bata' Paskaljevic""]",['Petar Lalovic'],Some Birds Can't Fly Drama Petar Lalovic Velimir 'Bata' Zivojinovic Miodrag Krivokapic Petar Kralj Selimir Tosic Mihajlo 'Bata' Paskaljevic
tt0396961,movie,Not Only Mrs. Raut,2003,,[],8.0,"['Tushar Dalvi', 'Vikram Gokhale', 'Kaushal Inamdar', 'Kaushal Inamdar', 'Mohan Joshi', 'Prasad Kamat', 'Ravindra Mankani']",['Gajendra Vitthal Ahire'],Not Only Mrs. Raut  Gajendra Vitthal Ahire Tushar Dalvi Vikram Gokhale Kaushal Inamdar Kaushal Inamdar Mohan Joshi Prasad Kamat Ravindra Mankani
tt0396743,movie,Muhammad: Legacy of a Prophet,2002,116.0,['Documentary'],8.0,[],"['Omar Al-Qattan', 'Michael Schwarz']",Muhammad: Legacy of a Prophet Documentary Omar Al-Qattan Michael Schwarz 
tt1135498,movie,Hearts of Desire,2007,64.0,['Drama'],8.0,"['Alan Bateman', 'Paul Blott', 'David Busse', 'Mark Clark', 'Doug Coffin', 'Cohdi Harrell', 'Loren Haynes']",['Loren Haynes'],Hearts of Desire Drama Loren Haynes Alan Bateman Paul Blott David Busse Mark Clark Doug Coffin Cohdi Harrell Loren Haynes
tt0257497,movie,"La Commune (Paris, 1871)",2000,345.0,"['Drama', 'History', 'War']",8.0,"['Pierre Barbieux', 'Bernard Bombeau', 'Piotr Daskiewicz', ""Patrick Dell'Isola""]",['Peter Watkins'],"La Commune (Paris, 1871) Drama History War Peter Watkins Pierre Barbieux Bernard Bombeau Piotr Daskiewicz Patrick Dell'Isola"
tt0248673,movie,Aparan,1988,115.0,"['Mystery', 'Thriller']",8.0,"['Jayaram', 'Madhu', 'Mukesh', 'M.G. Soman', 'Innocent Vareed Thekkethala', 'Kollam Ajith', 'Bhasi']",['P. Padmarajan'],Aparan Mystery Thriller P. Padmarajan Jayaram Madhu Mukesh M.G. Soman Innocent Vareed Thekkethala Kollam Ajith Bhasi
tt1163196,movie,The Battle of Broken Hill,1981,60.0,"['Adventure', 'Drama', 'History']",8.0,"['David Robertson', 'Harold Berrett', 'Michael Burdon', 'Reg Dobay']",['Robin Levinson'],The Battle of Broken Hill Adventure Drama History Robin Levinson David Robertson Harold Berrett Michael Burdon Reg Dobay
tt1161810,movie,Puspa Indah Taman Hati,1979,,[],8.0,"['Pong Harjatmo', 'Rano Karno', 'Tino Karno', 'Sukarno M. Noor', 'Doddy Sukma']",['Arizal'],Puspa Indah Taman Hati  Arizal Pong Harjatmo Rano Karno Tino Karno Sukarno M. Noor Doddy Sukma
tt0101279,movie,The Stranger,1991,97.0,['Drama'],8.0,"['Utpal Dutt', 'Dipankar Dey', 'Bikram Bhattacharya', 'Rabi Ghosh', 'Dhritiman Chatterjee', 'Promode Ganguly', 'Ajit Banerjee', 'Sourav Banerjee']",['Satyajit Ray'],The Stranger Drama Satyajit Ray Utpal Dutt Dipankar Dey Bikram Bhattacharya Rabi Ghosh Dhritiman Chatterjee Promode Ganguly Ajit Banerjee Sourav Banerjee
tt0248428,movie,Shiva,1989,161.0,"['Action', 'Crime', 'Drama']",8.0,"['Nagarjuna Akkineni', 'Raghuvaran', 'J.D. Chakravarthi', 'Murali Mohan', 'Subhalekha Sudhakar', 'Chinna', 'Tanikella Bharani', 'Jagan']",['Ram Gopal Varma'],Shiva Action Crime Drama Ram Gopal Varma Nagarjuna Akkineni Raghuvaran J.D. Chakravarthi Murali Mohan Subhalekha Sudhakar Chinna Tanikella Bharani Jagan
tt1161446,movie,Rocking the Foundations,1985,92.0,['Documentary'],8.0,"['Jack Mundey', 'Joe Owens', 'Bob Pringle']",['Pat Fiske'],Rocking the Foundations Documentary Pat Fiske Jack Mundey Joe Owens Bob Pringle
tt0249241,movie,Werckmeister Harmonies,2000,145.0,"['Drama', 'Mystery']",8.0,"['Lars Rudolph', 'Peter Fitz', 'János Derzsi', 'Djoko Rosic', 'Tamás Wichmann', 'Ferenc Kállai', 'Mihály Kormos', 'Putyi Horváth']",['Béla Tarr'],Werckmeister Harmonies Drama Mystery Béla Tarr Lars Rudolph Peter Fitz János Derzsi Djoko Rosic Tamás Wichmann Ferenc Kállai Mihály Kormos Putyi Horváth
tt0249351,movie,Ananda Bhairavi,1983,143.0,"['Drama', 'Family', 'Musical']",8.0,"['Girish Karnad', 'Rajesh Kumar', 'Ramana Murthi J.V.', 'Poornanandam Pucha', 'K.M. Rathnakar', 'Suthi Veerabhadra Rao']",['Jandhyala'],Ananda Bhairavi Drama Family Musical Jandhyala Girish Karnad Rajesh Kumar Ramana Murthi J.V. Poornanandam Pucha K.M. Rathnakar Suthi Veerabhadra Rao
tt0249361,movie,Annamayya,1997,150.0,"['Biography', 'Drama', 'History']",8.0,"['Nagarjuna Akkineni', 'Suman', 'Mohan Babu', 'Ananth', 'Babu Mohan']",['K. Raghavendra Rao'],Annamayya Biography Drama History K. Raghavendra Rao Nagarjuna Akkineni Suman Mohan Babu Ananth Babu Mohan
tt0389825,movie,A Bullet in the Arse,2003,90.0,"['Action', 'Comedy']",8.0,"['Paul Moder', 'David Richardson', 'Robin Brennan', 'Adam Batt', 'Adam Browne', 'Stephen Clarke', 'Ken Mok', 'George Gladstone', 'Michael Panosh', 'Anthony Harrison']","['Robin Brennan', 'Paul Moder', 'David Richardson']",A Bullet in the Arse Action Comedy Robin Brennan Paul Moder David Richardson Paul Moder David Richardson Robin Brennan Adam Batt Adam Browne Stephen Clarke Ken Mok George Gladstone Michael Panosh Anthony Harrison
tt0104537,movie,The JFK Assassination: The Jim Garrison Tapes,1992,96.0,['Documentary'],8.0,[],['John Barbour'],The JFK Assassination: The Jim Garrison Tapes Documentary John Barbour 
tt0249561,movie,Hai Hai Nayaka,1989,,"['Comedy', 'Romance']",8.0,"['V.K. Naresh', 'Kota Srinivasa Rao', 'Kiran Vinnakota', 'Suthi Velu', 'Brahmanandam', 'Mallikharjunarao', 'Rambabu']",['Jandhyala'],Hai Hai Nayaka Comedy Romance Jandhyala V.K. Naresh Kota Srinivasa Rao Kiran Vinnakota Suthi Velu Brahmanandam Mallikharjunarao Rambabu
tt0784995,movie,Exodus 20:13,2007,98.0,['Drama'],8.0,"['Scott Michael Adams', 'Adrian Black', 'John Brennan', 'Sean Brennan', 'Paul Bugelski', 'Leo Goodman']",['Matthew Hencke'],Exodus 20:13 Drama Matthew Hencke Scott Michael Adams Adrian Black John Brennan Sean Brennan Paul Bugelski Leo Goodman
tt0769522,movie,Io ho fermato quest'istante della tua bellezza - Emilio Greco scultore,2005,47.0,['Documentary'],8.0,[],"[""Edoardo A. Dell'Acqua""]",Io ho fermato quest'istante della tua bellezza - Emilio Greco scultore Documentary Edoardo A. Dell'Acqua 
tt0403401,movie,Paniwalaan mo,1993,,"['Drama', 'Romance']",8.0,"['Aga Muhlach', 'Tonton Gutierrez', ""Rey 'PJ' Abellana"", 'Noel Trinidad', 'Edmund Cupcupin']",['Emmanuel H. Borlaza'],Paniwalaan mo Drama Romance Emmanuel H. Borlaza Aga Muhlach Tonton Gutierrez Rey 'PJ' Abellana Noel Trinidad Edmund Cupcupin
tt0114261,movie,Reluctant Justice,1995,93.0,"['Action', 'Drama', 'Thriller']",8.0,"['John Harris', 'Damon Shalit', 'Brian Hipp', 'Greg Meredith', 'Darrell Warren', 'Chris Fries', 'Harold Cannon', 'George Miserlis']",['John Harris'],Reluctant Justice Action Drama Thriller John Harris John Harris Damon Shalit Brian Hipp Greg Meredith Darrell Warren Chris Fries Harold Cannon George Miserlis
tt0764224,movie,Celia Cruz and the Fania Allstars in Africa,1974,54.0,"['Documentary', 'Music']",8.0,[],['Leon Gast'],Celia Cruz and the Fania Allstars in Africa Documentary Music Leon Gast 
tt1171701,movie,The Breath,2009,128.0,"['Action', 'Drama', 'Thriller']",8.0,"['Mete Horozoglu', 'Ilker Kizmaz', 'Ibrahim Akoz', 'Serkan Altintas', 'Turgay Atalay', 'Ertunc Atar', 'Okan Avci', 'Baris Aydin', 'Baris Bagci']",['Levent Semerci'],The Breath Action Drama Thriller Levent Semerci Mete Horozoglu Ilker Kizmaz Ibrahim Akoz Serkan Altintas Turgay Atalay Ertunc Atar Okan Avci Baris Aydin Baris Bagci
tt0246098,movie,Mysore Mallige,1992,,['Drama'],8.0,"['Shankanada Anjanappa', 'Sripathi Ballal', 'Kesargodu Chinna', 'H.G. Dattatreya', 'Girish Karnad', 'Sundar Raj', 'Shankar Rao', 'Shivamogga Venkatesh']",['T.S. Nagabharana'],Mysore Mallige Drama T.S. Nagabharana Shankanada Anjanappa Sripathi Ballal Kesargodu Chinna H.G. Dattatreya Girish Karnad Sundar Raj Shankar Rao Shivamogga Venkatesh
tt0258298,movie,Ontari Poratam,1989,133.0,['Action'],8.0,"['Venkatesh Daggubati', 'Mohan Babu', 'Brahmanandam', 'Kaikala Satyanarayana', 'Sudhakar']",['K. Raghavendra Rao'],Ontari Poratam Action K. Raghavendra Rao Venkatesh Daggubati Mohan Babu Brahmanandam Kaikala Satyanarayana Sudhakar
tt0100768,movie,That's Black Entertainment,1990,60.0,"['Documentary', 'History', 'Music']",8.0,[],['William Greaves'],That's Black Entertainment Documentary History Music William Greaves 
tt0258152,movie,Simha Baludu,1978,,"['Fantasy', 'Romance']",8.0,"['N.T. Rama Rao', 'Mohan Babu']",['K. Raghavendra Rao'],Simha Baludu Fantasy Romance K. Raghavendra Rao N.T. Rama Rao Mohan Babu
tt0134219,movie,Woman in the Rain,1976,90.0,['Drama'],8.0,"['Stanley Adams', 'Kyle Johnson', 'Sid Grossfeld', 'Ron Masak', 'Alex Nicol', 'Norman Foster', 'William Bagdad']",['Paul Hunt'],Woman in the Rain Drama Paul Hunt Stanley Adams Kyle Johnson Sid Grossfeld Ron Masak Alex Nicol Norman Foster William Bagdad
